norm_relative_enemy_x,norm_relative_enemy_y,norm_player_x,norm_player_y,norm_cooldown,norm_nearest_laser_relative_x,norm_nearest_laser_relative_y,laser_above,player_input
0.251,-0.648,0.48,0.853,0.0,0.177,0.065,0,1
0.257,-0.647,0.473,0.853,0.0,0.184,0.073,0,1
0.264,-0.645,0.467,0.853,0.0,0.191,0.081,0,1
0.271,-0.644,0.46,0.853,0.0,0.197,0.089,0,1
0.277,-0.643,0.453,0.853,0.0,0.204,0.097,0,1
0.284,-0.641,0.447,0.853,0.0,0.211,0.105,0,1
0.291,-0.64,0.44,0.853,0.0,0.217,0.113,0,1
0.297,-0.639,0.433,0.853,0.0,0.224,0.121,0,1
0.304,-0.637,0.427,0.853,0.0,0.231,0.129,0,1
0.311,-0.636,0.42,0.853,0.0,0.237,0.137,0,1
0.317,-0.635,0.413,0.853,0.0,0.244,0.145,0,1
0.324,-0.633,0.407,0.853,0.0,1.0,1.0,0,1
0.331,-0.632,0.4,0.853,0.0,1.0,1.0,0,1
0.337,-0.631,0.393,0.853,0.0,1.0,1.0,0,1
0.344,-0.629,0.387,0.853,0.0,1.0,1.0,0,1
0.351,-0.628,0.38,0.853,0.0,1.0,1.0,0,1
0.357,-0.627,0.373,0.853,0.0,1.0,1.0,0,1
0.364,-0.625,0.367,0.853,0.0,1.0,1.0,0,1
0.371,-0.624,0.36,0.853,0.0,1.0,1.0,0,1
0.377,-0.623,0.353,0.853,0.0,1.0,1.0,0,1
0.384,-0.621,0.347,0.853,0.0,1.0,1.0,0,1
0.391,-0.62,0.34,0.853,0.0,-0.171,-0.812,0,1
0.397,-0.619,0.333,0.853,0.0,-0.164,-0.804,0,1
0.404,-0.617,0.327,0.853,0.0,-0.157,-0.796,0,1
0.411,-0.616,0.32,0.853,0.0,-0.151,-0.788,0,1
0.417,-0.615,0.313,0.853,0.0,-0.144,-0.78,0,1
0.424,-0.613,0.307,0.853,0.0,-0.137,-0.772,0,1
0.431,-0.612,0.3,0.853,0.0,-0.131,-0.764,0,1
0.437,-0.611,0.293,0.853,0.0,-0.124,-0.756,0,1
0.444,-0.609,0.287,0.853,0.0,-0.117,-0.748,0,1
0.451,-0.608,0.28,0.853,0.0,-0.111,-0.74,0,1
0.457,-0.607,0.273,0.853,0.0,-0.104,-0.732,0,1
0.464,-0.605,0.267,0.853,0.0,-0.097,-0.724,0,1
0.471,-0.604,0.26,0.853,0.0,-0.091,-0.716,0,1
0.477,-0.603,0.253,0.853,0.0,-0.084,-0.708,0,1
0.484,-0.601,0.247,0.853,0.0,-0.077,-0.7,0,1
0.491,-0.6,0.24,0.853,0.0,-0.071,-0.692,0,1
0.497,-0.599,0.233,0.853,0.0,-0.064,-0.684,1,1
0.504,-0.597,0.227,0.853,0.0,-0.057,-0.676,1,1
0.023,-0.755,0.22,0.853,0.0,-0.051,-0.668,1,1
0.029,-0.753,0.213,0.853,0.0,-0.044,-0.66,1,1
0.036,-0.752,0.207,0.853,0.0,-0.037,-0.652,1,1
0.043,-0.751,0.2,0.853,0.0,-0.031,-0.644,1,1
0.049,-0.749,0.193,0.853,0.0,-0.024,-0.636,1,1
0.056,-0.748,0.187,0.853,0.0,-0.017,-0.628,1,1
0.063,-0.747,0.18,0.853,0.0,-0.011,-0.62,1,1
0.069,-0.745,0.173,0.853,0.0,-0.004,-0.612,1,1
0.069,-0.732,0.173,0.853,0.0,-0.004,-0.532,1,0
0.069,-0.725,0.173,0.853,0.067,-0.004,-0.492,1,5
0.063,-0.716,0.18,0.853,0.3,-0.011,-0.436,1,2
0.056,-0.715,0.187,0.853,0.333,-0.017,-0.428,1,2
0.049,-0.713,0.193,0.853,0.367,-0.024,-0.42,1,2
0.043,-0.712,0.2,0.853,0.4,-0.031,-0.412,1,2
0.036,-0.711,0.207,0.853,0.433,-0.037,-0.404,1,2
0.029,-0.709,0.213,0.853,0.467,-0.044,-0.396,1,2
0.023,-0.708,0.22,0.853,0.5,-0.051,-0.388,1,2
0.016,-0.707,0.227,0.853,0.533,-0.057,-0.38,1,2
0.009,-0.705,0.233,0.853,0.567,-0.064,-0.372,1,2
0.003,-0.704,0.24,0.853,0.6,-0.071,-0.364,0,2
-0.004,-0.703,0.247,0.853,0.633,-0.077,-0.356,0,2
-0.011,-0.701,0.253,0.853,0.667,-0.084,-0.348,0,2
-0.017,-0.7,0.26,0.853,0.7,-0.091,-0.34,0,2
-0.024,-0.699,0.267,0.853,0.733,-0.097,-0.332,0,2
-0.031,-0.697,0.273,0.853,0.767,-0.104,-0.324,0,2
-0.037,-0.696,0.28,0.853,0.8,-0.111,-0.316,0,2
-0.044,-0.695,0.287,0.853,0.833,-0.117,-0.308,0,2
-0.051,-0.693,0.293,0.853,0.867,-0.124,-0.3,0,2
-0.057,-0.692,0.3,0.853,0.9,-0.131,-0.292,0,2
-0.064,-0.691,0.307,0.853,0.933,-0.137,-0.284,0,2
-0.071,-0.689,0.313,0.853,0.967,-0.144,-0.276,0,2
-0.077,-0.688,0.32,0.853,1.0,-0.151,-0.268,0,2
-0.084,-0.687,0.327,0.853,0.0,-0.157,-0.26,0,2
-0.091,-0.685,0.333,0.853,0.0,-0.164,-0.252,0,2
-0.097,-0.684,0.34,0.853,0.0,-0.171,-0.244,0,2
-0.104,-0.683,0.347,0.853,0.0,-0.177,-0.236,0,2
-0.111,-0.681,0.353,0.853,0.0,-0.184,-0.228,0,2
-0.117,-0.68,0.36,0.853,0.0,-0.191,-0.22,0,2
-0.124,-0.679,0.367,0.853,0.0,-0.197,-0.212,0,2
-0.131,-0.677,0.373,0.853,0.0,-0.204,-0.204,0,2
-0.137,-0.676,0.38,0.853,0.0,-0.211,-0.196,0,2
-0.144,-0.675,0.387,0.853,0.0,-0.217,-0.188,0,2
-0.151,-0.673,0.393,0.853,0.0,-0.224,-0.18,0,2
-0.157,-0.672,0.4,0.853,0.0,-0.231,-0.172,0,2
-0.164,-0.671,0.407,0.853,0.0,-0.237,-0.164,0,2
-0.164,-0.657,0.407,0.853,0.0,-0.237,-0.084,0,0
-0.164,-0.644,0.407,0.853,0.0,-0.237,-0.004,0,0
-0.164,-0.631,0.407,0.853,0.0,-0.237,0.076,0,0
-0.407,-0.853,0.407,0.853,0.0,1.0,1.0,0,0
-0.407,-0.853,0.407,0.853,0.0,1.0,1.0,0,0
-0.413,-0.853,0.413,0.853,0.0,1.0,1.0,0,2
-0.42,-0.853,0.42,0.853,0.0,1.0,1.0,0,2
0.263,-0.819,0.427,0.853,0.0,1.0,1.0,0,2
0.256,-0.817,0.433,0.853,0.0,1.0,1.0,0,2
0.249,-0.816,0.44,0.853,0.0,1.0,1.0,0,2
0.243,-0.815,0.447,0.853,0.0,1.0,1.0,0,2
0.236,-0.813,0.453,0.853,0.0,1.0,1.0,0,2
0.229,-0.812,0.46,0.853,0.0,1.0,1.0,0,2
0.223,-0.811,0.467,0.853,0.0,1.0,1.0,0,2
0.216,-0.809,0.473,0.853,0.0,1.0,1.0,0,2
0.209,-0.808,0.48,0.853,0.0,1.0,1.0,0,2
0.203,-0.807,0.487,0.853,0.0,1.0,1.0,0,2
0.196,-0.805,0.493,0.853,0.0,1.0,1.0,0,2
0.189,-0.804,0.5,0.853,0.0,1.0,1.0,0,2
0.183,-0.803,0.507,0.853,0.0,1.0,1.0,0,2
0.176,-0.801,0.513,0.853,0.0,1.0,1.0,0,2
0.169,-0.8,0.52,0.853,0.0,1.0,1.0,0,2
0.163,-0.799,0.527,0.853,0.0,1.0,1.0,0,2
0.156,-0.797,0.533,0.853,0.0,1.0,1.0,0,2
0.149,-0.796,0.54,0.853,0.0,1.0,1.0,0,2
0.143,-0.795,0.547,0.853,0.0,1.0,1.0,0,2
0.136,-0.793,0.553,0.853,0.0,1.0,1.0,0,2
0.129,-0.792,0.56,0.853,0.0,1.0,1.0,0,2
0.123,-0.791,0.567,0.853,0.0,1.0,1.0,0,2
0.116,-0.789,0.573,0.853,0.0,1.0,1.0,0,2
0.109,-0.788,0.58,0.853,0.0,1.0,1.0,0,2
0.103,-0.787,0.587,0.853,0.0,1.0,1.0,0,2
0.096,-0.785,0.593,0.853,0.0,1.0,1.0,0,2
0.089,-0.784,0.6,0.853,0.0,1.0,1.0,0,2
0.083,-0.783,0.607,0.853,0.0,1.0,1.0,0,2
0.083,-0.769,0.607,0.853,0.0,1.0,1.0,0,0
0.083,-0.756,0.607,0.853,0.067,1.0,1.0,0,5
0.083,-0.743,0.607,0.853,0.4,1.0,1.0,0,0
0.083,-0.729,0.607,0.853,0.733,1.0,1.0,0,0
0.083,-0.716,0.607,0.853,0.0,1.0,1.0,0,0
0.083,-0.703,0.607,0.853,0.0,1.0,1.0,0,0
0.083,-0.689,0.607,0.853,0.0,1.0,1.0,0,0
0.083,-0.676,0.607,0.853,0.0,1.0,1.0,0,0
0.083,-0.663,0.607,0.853,0.0,1.0,1.0,0,0
0.083,-0.649,0.607,0.853,0.0,1.0,1.0,0,0
-0.607,-0.853,0.607,0.853,0.0,1.0,1.0,0,0
-0.607,-0.853,0.607,0.853,0.0,1.0,1.0,0,0
-0.607,-0.853,0.607,0.853,0.0,1.0,1.0,0,0
-0.613,-0.853,0.613,0.853,0.0,1.0,1.0,0,2
-0.62,-0.853,0.62,0.853,0.0,1.0,1.0,0,2
-0.627,-0.853,0.627,0.853,0.0,1.0,1.0,0,2
-0.633,-0.853,0.633,0.853,0.0,1.0,1.0,0,2
-0.64,-0.853,0.64,0.853,0.0,1.0,1.0,0,2
-0.647,-0.853,0.647,0.853,0.0,1.0,1.0,0,2
-0.653,-0.853,0.653,0.853,0.0,1.0,1.0,0,2
-0.66,-0.853,0.66,0.853,0.0,1.0,1.0,0,2
-0.667,-0.853,0.667,0.853,0.0,1.0,1.0,0,2
0.081,-0.807,0.667,0.853,0.0,1.0,1.0,0,0
0.081,-0.793,0.667,0.853,0.0,1.0,1.0,0,0
0.081,-0.791,0.667,0.853,0.067,1.0,1.0,0,5
0.081,-0.777,0.667,0.853,0.4,1.0,1.0,0,0
0.081,-0.764,0.667,0.853,0.733,1.0,1.0,0,0
0.081,-0.751,0.667,0.853,0.0,1.0,1.0,0,0
0.088,-0.74,0.66,0.853,0.0,1.0,1.0,0,1
0.095,-0.739,0.653,0.853,0.0,1.0,1.0,0,1
0.101,-0.737,0.647,0.853,0.0,1.0,1.0,0,1
0.108,-0.736,0.64,0.853,0.0,1.0,1.0,0,1
0.115,-0.735,0.633,0.853,0.0,1.0,1.0,0,1
0.121,-0.733,0.627,0.853,0.0,1.0,1.0,0,1
0.128,-0.732,0.62,0.853,0.0,1.0,1.0,0,1
0.135,-0.731,0.613,0.853,0.0,1.0,1.0,0,1
0.141,-0.729,0.607,0.853,0.0,1.0,1.0,0,1
0.148,-0.728,0.6,0.853,0.0,1.0,1.0,0,1
0.155,-0.727,0.593,0.853,0.0,1.0,1.0,0,1
0.161,-0.725,0.587,0.853,0.0,1.0,1.0,0,1
0.168,-0.724,0.58,0.853,0.0,1.0,1.0,0,1
0.175,-0.723,0.573,0.853,0.0,1.0,1.0,0,1
0.181,-0.721,0.567,0.853,0.0,1.0,1.0,0,1
0.188,-0.72,0.56,0.853,0.0,1.0,1.0,0,1
0.195,-0.719,0.553,0.853,0.0,1.0,1.0,0,1
0.201,-0.717,0.547,0.853,0.0,1.0,1.0,0,1
0.208,-0.716,0.54,0.853,0.0,1.0,1.0,0,1
0.215,-0.715,0.533,0.853,0.0,1.0,1.0,0,1
0.221,-0.713,0.527,0.853,0.0,1.0,1.0,0,1
0.228,-0.712,0.52,0.853,0.0,1.0,1.0,0,1
0.235,-0.711,0.513,0.853,0.0,0.161,-0.744,0,1
0.241,-0.709,0.507,0.853,0.0,0.168,-0.736,0,1
0.248,-0.708,0.5,0.853,0.0,0.175,-0.728,0,1
0.255,-0.707,0.493,0.853,0.0,0.181,-0.72,0,1
0.261,-0.705,0.487,0.853,0.0,0.188,-0.712,0,1
0.268,-0.704,0.48,0.853,0.0,0.195,-0.704,0,1
0.275,-0.703,0.473,0.853,0.0,0.201,-0.696,0,1
0.281,-0.701,0.467,0.853,0.0,0.208,-0.688,0,1
0.288,-0.7,0.46,0.853,0.0,0.215,-0.68,0,1
0.295,-0.699,0.453,0.853,0.0,0.221,-0.672,0,1
0.301,-0.697,0.447,0.853,0.0,0.228,-0.664,0,1
0.308,-0.696,0.44,0.853,0.0,0.235,-0.656,0,1
0.315,-0.695,0.433,0.853,0.0,0.241,-0.648,0,1
0.321,-0.693,0.427,0.853,0.0,0.248,-0.64,0,1
0.328,-0.692,0.42,0.853,0.0,0.255,-0.632,0,1
0.335,-0.691,0.413,0.853,0.0,0.261,-0.624,0,1
0.341,-0.689,0.407,0.853,0.0,0.268,-0.616,0,1
0.348,-0.688,0.4,0.853,0.0,0.275,-0.608,0,1
0.355,-0.687,0.393,0.853,0.0,0.281,-0.6,0,1
0.361,-0.685,0.387,0.853,0.0,0.288,-0.592,0,1
0.368,-0.684,0.38,0.853,0.0,0.295,-0.584,0,1
0.375,-0.683,0.373,0.853,0.0,0.301,-0.576,0,1
0.381,-0.681,0.367,0.853,0.0,0.308,-0.568,0,1
0.388,-0.68,0.36,0.853,0.0,0.315,-0.56,0,1
0.395,-0.679,0.353,0.853,0.0,0.321,-0.552,0,1
0.401,-0.677,0.347,0.853,0.0,0.328,-0.544,0,1
-0.116,-0.767,0.34,0.853,0.0,1.0,1.0,0,1
-0.109,-0.765,0.333,0.853,0.0,1.0,1.0,0,1
-0.103,-0.764,0.327,0.853,0.0,1.0,1.0,0,1
-0.096,-0.763,0.32,0.853,0.0,1.0,1.0,0,1
-0.089,-0.761,0.313,0.853,0.0,1.0,1.0,0,1
-0.083,-0.76,0.307,0.853,0.0,1.0,1.0,0,1
-0.076,-0.759,0.3,0.853,0.0,1.0,1.0,0,1
-0.069,-0.757,0.293,0.853,0.0,1.0,1.0,0,1
-0.063,-0.756,0.287,0.853,0.0,1.0,1.0,0,1
-0.056,-0.755,0.28,0.853,0.0,1.0,1.0,0,1
-0.049,-0.753,0.273,0.853,0.0,1.0,1.0,0,1
-0.043,-0.752,0.267,0.853,0.0,1.0,1.0,0,1
-0.036,-0.751,0.26,0.853,0.0,1.0,1.0,0,1
-0.029,-0.749,0.253,0.853,0.0,1.0,1.0,0,1
-0.023,-0.748,0.247,0.853,0.0,1.0,1.0,0,1
-0.016,-0.747,0.24,0.853,0.0,1.0,1.0,0,1
-0.009,-0.745,0.233,0.853,0.0,1.0,1.0,0,1
-0.003,-0.744,0.227,0.853,0.0,1.0,1.0,0,1
0.004,-0.743,0.22,0.853,0.0,1.0,1.0,0,1
0.011,-0.741,0.213,0.853,0.0,1.0,1.0,0,1
0.017,-0.74,0.207,0.853,0.0,1.0,1.0,0,1
0.024,-0.739,0.2,0.853,0.0,1.0,1.0,0,1
0.031,-0.737,0.193,0.853,0.0,1.0,1.0,0,1
0.037,-0.736,0.187,0.853,0.0,1.0,1.0,0,1
0.044,-0.735,0.18,0.853,0.0,1.0,1.0,0,1
0.051,-0.733,0.173,0.853,0.0,1.0,1.0,0,1
0.057,-0.732,0.167,0.853,0.0,1.0,1.0,0,1
0.064,-0.731,0.16,0.853,0.0,1.0,1.0,0,1
0.071,-0.729,0.153,0.853,0.0,1.0,1.0,0,1
0.077,-0.728,0.147,0.853,0.0,1.0,1.0,0,1
0.084,-0.727,0.14,0.853,0.0,1.0,1.0,0,1
0.091,-0.725,0.133,0.853,0.0,1.0,1.0,0,1
0.097,-0.724,0.127,0.853,0.0,1.0,1.0,0,1
0.097,-0.711,0.127,0.853,0.0,1.0,1.0,0,0
0.091,-0.699,0.133,0.853,0.0,1.0,1.0,0,2
0.084,-0.697,0.14,0.853,0.0,1.0,1.0,0,2
0.077,-0.696,0.147,0.853,0.0,1.0,1.0,0,2
0.077,-0.685,0.147,0.853,0.067,1.0,1.0,0,5
0.077,-0.672,0.147,0.853,0.4,1.0,1.0,0,0
0.077,-0.659,0.147,0.853,0.733,1.0,1.0,0,0
0.077,-0.645,0.147,0.853,0.0,1.0,1.0,0,0
0.077,-0.632,0.147,0.853,0.0,1.0,1.0,0,0
0.077,-0.619,0.147,0.853,0.0,1.0,1.0,0,0
0.077,-0.605,0.147,0.853,0.0,1.0,1.0,0,0
0.077,-0.592,0.147,0.853,0.0,1.0,1.0,0,0
0.424,-0.797,0.147,0.853,0.0,0.079,-1.399,0,0
0.417,-0.793,0.153,0.853,0.0,1.0,1.0,0,2
0.411,-0.792,0.16,0.853,0.0,1.0,1.0,0,2
0.404,-0.791,0.167,0.853,0.0,1.0,1.0,0,2
0.397,-0.789,0.173,0.853,0.0,1.0,1.0,0,2
0.391,-0.788,0.18,0.853,0.0,1.0,1.0,0,2
0.384,-0.787,0.187,0.853,0.0,0.54,-1.072,0,2
0.377,-0.785,0.193,0.853,0.0,1.0,1.0,0,2
0.371,-0.784,0.2,0.853,0.0,1.0,1.0,0,2
0.364,-0.783,0.207,0.853,0.0,1.0,1.0,0,2
0.357,-0.781,0.213,0.853,0.0,1.0,1.0,0,2
0.351,-0.78,0.22,0.853,0.0,1.0,1.0,0,2
0.344,-0.779,0.227,0.853,0.0,1.0,1.0,0,2
0.337,-0.777,0.233,0.853,0.0,1.0,1.0,0,2
0.331,-0.776,0.24,0.853,0.0,1.0,1.0,0,2
0.324,-0.775,0.247,0.853,0.0,1.0,1.0,0,2
0.317,-0.773,0.253,0.853,0.0,1.0,1.0,0,2
0.311,-0.772,0.26,0.853,0.0,1.0,1.0,0,2
0.304,-0.771,0.267,0.853,0.0,1.0,1.0,0,2
0.297,-0.769,0.273,0.853,0.0,1.0,1.0,0,2
0.291,-0.768,0.28,0.853,0.0,1.0,1.0,0,2
0.284,-0.767,0.287,0.853,0.0,1.0,1.0,0,2
0.277,-0.765,0.293,0.853,0.0,1.0,1.0,0,2
0.271,-0.764,0.3,0.853,0.0,1.0,1.0,0,2
0.264,-0.763,0.307,0.853,0.0,1.0,1.0,0,2
0.257,-0.761,0.313,0.853,0.0,1.0,1.0,0,2
0.251,-0.76,0.32,0.853,0.0,1.0,1.0,0,2
0.244,-0.759,0.327,0.853,0.0,1.0,1.0,0,2
0.237,-0.757,0.333,0.853,0.0,1.0,1.0,0,2
0.231,-0.756,0.34,0.853,0.0,1.0,1.0,0,2
0.224,-0.755,0.347,0.853,0.0,1.0,1.0,0,2
0.217,-0.753,0.353,0.853,0.0,1.0,1.0,0,2
0.211,-0.752,0.36,0.853,0.0,1.0,1.0,0,2
0.204,-0.751,0.367,0.853,0.0,1.0,1.0,0,2
0.197,-0.749,0.373,0.853,0.0,1.0,1.0,0,2
0.191,-0.748,0.38,0.853,0.0,1.0,1.0,0,2
0.184,-0.747,0.387,0.853,0.0,1.0,1.0,0,2
0.177,-0.745,0.393,0.853,0.0,1.0,1.0,0,2
0.171,-0.744,0.4,0.853,0.0,1.0,1.0,0,2
0.164,-0.743,0.407,0.853,0.0,1.0,1.0,0,2
0.157,-0.741,0.413,0.853,0.0,1.0,1.0,0,2
0.151,-0.74,0.42,0.853,0.0,1.0,1.0,0,2
0.144,-0.739,0.427,0.853,0.0,1.0,1.0,0,2
0.137,-0.737,0.433,0.853,0.0,1.0,1.0,0,2
0.131,-0.736,0.44,0.853,0.0,1.0,1.0,0,2
0.124,-0.735,0.447,0.853,0.0,1.0,1.0,0,2
0.117,-0.733,0.453,0.853,0.0,1.0,1.0,0,2
0.111,-0.732,0.46,0.853,0.0,1.0,1.0,0,2
0.104,-0.731,0.467,0.853,0.0,1.0,1.0,0,2
0.097,-0.729,0.473,0.853,0.0,1.0,1.0,0,2
0.091,-0.728,0.48,0.853,0.0,1.0,1.0,0,2
0.084,-0.727,0.487,0.853,0.0,1.0,1.0,0,2
0.077,-0.725,0.493,0.853,0.0,1.0,1.0,0,2
0.071,-0.724,0.5,0.853,0.0,-0.003,-0.757,1,2
0.064,-0.723,0.507,0.853,0.0,-0.009,-0.749,1,2
0.057,-0.721,0.513,0.853,0.0,-0.016,-0.741,1,2
0.057,-0.708,0.513,0.853,0.0,-0.016,-0.661,1,0
0.057,-0.699,0.513,0.853,0.067,-0.016,-0.605,1,5
0.057,-0.685,0.513,0.853,0.4,-0.016,-0.525,1,0
0.057,-0.672,0.513,0.853,0.733,-0.016,-0.445,1,0
0.057,-0.659,0.513,0.853,0.0,-0.016,-0.365,1,0
0.057,-0.645,0.513,0.853,0.0,-0.016,-0.285,1,0
0.057,-0.632,0.513,0.853,0.0,-0.016,-0.205,1,0
0.051,-0.619,0.52,0.853,0.0,-0.023,-0.125,1,2
0.044,-0.617,0.527,0.853,0.0,-0.029,-0.117,1,2
0.037,-0.616,0.533,0.853,0.0,-0.036,-0.109,1,2
0.031,-0.615,0.54,0.853,0.0,-0.043,-0.101,1,2
0.024,-0.613,0.547,0.853,0.0,-0.049,-0.093,1,2
0.017,-0.612,0.553,0.853,0.0,-0.056,-0.085,1,2
0.011,-0.611,0.56,0.853,0.0,-0.063,-0.077,1,2
0.004,-0.609,0.567,0.853,0.0,-0.069,-0.069,0,2
-0.003,-0.608,0.573,0.853,0.0,-0.076,-0.061,0,2
-0.009,-0.607,0.58,0.853,0.0,-0.083,-0.053,0,2
-0.016,-0.605,0.587,0.853,0.0,-0.089,-0.045,0,2
-0.023,-0.604,0.593,0.853,0.0,-0.096,-0.037,0,2
-0.029,-0.603,0.6,0.853,0.0,-0.103,-0.029,0,2
-0.036,-0.601,0.607,0.853,0.0,-0.109,-0.021,0,2
-0.043,-0.6,0.613,0.853,0.0,-0.116,-0.013,0,2
-0.049,-0.599,0.62,0.853,0.0,-0.123,-0.005,0,2
-0.056,-0.597,0.627,0.853,0.0,-0.129,0.003,0,2
-0.063,-0.596,0.633,0.853,0.0,-0.136,0.011,0,2
-0.64,-0.853,0.64,0.853,0.0,1.0,1.0,0,2
-0.64,-0.853,0.64,0.853,0.0,1.0,1.0,0,0
-0.64,-0.853,0.64,0.853,0.0,1.0,1.0,0,0
0.16,-0.807,0.64,0.853,0.0,1.0,1.0,0,0
0.153,-0.797,0.647,0.853,0.0,1.0,1.0,0,2
0.147,-0.796,0.653,0.853,0.0,1.0,1.0,0,2
0.14,-0.795,0.66,0.853,0.0,1.0,1.0,0,2
0.133,-0.793,0.667,0.853,0.0,1.0,1.0,0,2
0.127,-0.792,0.673,0.853,0.0,1.0,1.0,0,2
0.12,-0.791,0.68,0.853,0.0,1.0,1.0,0,2
0.113,-0.789,0.687,0.853,0.0,1.0,1.0,0,2
0.107,-0.788,0.693,0.853,0.0,1.0,1.0,0,2
0.1,-0.787,0.7,0.853,0.0,1.0,1.0,0,2
0.093,-0.785,0.707,0.853,0.0,1.0,1.0,0,2
0.087,-0.784,0.713,0.853,0.0,1.0,1.0,0,2
0.08,-0.783,0.72,0.853,0.0,1.0,1.0,0,2
0.073,-0.781,0.727,0.853,0.0,1.0,1.0,0,2
0.067,-0.78,0.733,0.853,0.0,1.0,1.0,0,2
0.067,-0.767,0.733,0.853,0.0,-0.007,-0.78,1,0
0.067,-0.755,0.733,0.853,0.067,-0.007,-0.708,1,5
0.067,-0.741,0.733,0.853,0.4,-0.007,-0.628,1,0
0.067,-0.728,0.733,0.853,0.733,-0.007,-0.548,1,0
0.06,-0.717,0.74,0.853,1.0,-0.013,-0.484,1,2
0.053,-0.716,0.747,0.853,0.0,-0.02,-0.476,1,2
0.047,-0.715,0.753,0.853,0.0,-0.027,-0.468,1,2
0.04,-0.713,0.76,0.853,0.0,-0.033,-0.46,1,2
0.033,-0.712,0.767,0.853,0.0,-0.04,-0.452,1,2
0.033,-0.699,0.767,0.853,0.0,-0.04,-0.372,1,0
0.033,-0.685,0.767,0.853,0.0,-0.04,-0.292,1,0
0.04,-0.683,0.76,0.853,0.0,-0.033,-0.276,1,1
0.047,-0.681,0.753,0.853,0.0,-0.027,-0.268,1,1
0.053,-0.68,0.747,0.853,0.0,-0.02,-0.26,1,1
0.06,-0.679,0.74,0.853,0.0,-0.013,-0.252,1,1
0.067,-0.677,0.733,0.853,0.0,-0.007,-0.244,1,1
0.073,-0.676,0.727,0.853,0.0,0.0,-0.236,1,1
0.08,-0.675,0.72,0.853,0.0,0.007,-0.228,1,1
0.087,-0.673,0.713,0.853,0.0,0.013,-0.22,1,1
0.093,-0.672,0.707,0.853,0.0,0.02,-0.212,1,1
0.1,-0.671,0.7,0.853,0.0,0.027,-0.204,1,1
0.107,-0.669,0.693,0.853,0.0,0.033,-0.196,1,1
0.113,-0.668,0.687,0.853,0.0,0.04,-0.188,1,1
0.12,-0.667,0.68,0.853,0.0,0.047,-0.18,1,1
0.127,-0.665,0.673,0.853,0.0,0.053,-0.172,1,1
0.133,-0.664,0.667,0.853,0.0,0.06,-0.164,1,1
0.14,-0.663,0.66,0.853,0.0,0.067,-0.156,1,1
0.147,-0.661,0.653,0.853,0.0,0.073,-0.148,0,1
0.153,-0.66,0.647,0.853,0.0,0.08,-0.14,0,1
0.16,-0.659,0.64,0.853,0.0,0.087,-0.132,0,1
0.167,-0.657,0.633,0.853,0.0,0.093,-0.124,0,1
0.173,-0.656,0.627,0.853,0.0,0.1,-0.116,0,1
0.18,-0.655,0.62,0.853,0.0,0.107,-0.108,0,1
0.187,-0.653,0.613,0.853,0.0,0.113,-0.1,0,1
0.193,-0.652,0.607,0.853,0.0,0.12,-0.092,0,1
0.2,-0.651,0.6,0.853,0.0,0.127,-0.084,0,1
0.207,-0.649,0.593,0.853,0.0,0.133,-0.076,0,1
0.213,-0.648,0.587,0.853,0.0,0.14,-0.068,0,1
0.22,-0.647,0.58,0.853,0.0,0.147,-0.06,0,1
0.227,-0.645,0.573,0.853,0.0,0.153,-0.052,0,1
0.233,-0.644,0.567,0.853,0.0,0.16,-0.044,0,1
0.24,-0.643,0.56,0.853,0.0,0.167,-0.036,0,1
0.24,-0.629,0.56,0.853,0.0,0.167,0.044,0,0
0.24,-0.616,0.56,0.853,0.0,0.167,0.124,0,0
0.24,-0.603,0.56,0.853,0.0,0.167,-0.351,0,0
0.24,-0.589,0.56,0.853,0.0,0.167,-0.271,0,0
0.24,-0.576,0.56,0.853,0.0,0.167,-0.191,0,0
0.24,-0.563,0.56,0.853,0.0,0.167,-0.111,0,0
0.24,-0.549,0.56,0.853,0.0,0.167,-0.031,0,0
0.24,-0.536,0.56,0.853,0.0,0.167,0.049,0,0
0.24,-0.523,0.56,0.853,0.0,0.167,0.129,0,0
0.24,-0.509,0.56,0.853,0.0,0.167,-0.171,0,0
0.24,-0.496,0.56,0.853,0.0,0.167,-0.091,0,0
0.24,-0.483,0.56,0.853,0.0,0.167,-0.011,0,0
0.24,-0.469,0.56,0.853,0.0,0.167,0.069,0,0
0.24,-0.456,0.56,0.853,0.0,0.167,-0.217,0,0
0.24,-0.443,0.56,0.853,0.0,0.167,-0.137,0,0
0.24,-0.429,0.56,0.853,0.0,0.167,-0.057,0,0
0.24,-0.416,0.56,0.853,0.0,0.167,0.023,0,0
0.233,-0.405,0.567,0.853,0.0,0.16,0.087,0,2
0.227,-0.404,0.573,0.853,0.0,0.153,0.095,0,2
0.22,-0.403,0.58,0.853,0.0,0.147,0.103,0,2
0.213,-0.401,0.587,0.853,0.0,0.14,0.111,0,2
0.207,-0.4,0.593,0.853,0.0,0.133,0.119,0,2
0.2,-0.399,0.6,0.853,0.0,0.127,0.127,0,2
0.193,-0.397,0.607,0.853,0.0,0.12,0.135,0,2
0.187,-0.396,0.613,0.853,0.0,0.113,0.143,0,2
0.18,-0.395,0.62,0.853,0.0,0.107,-0.383,0,2
0.173,-0.393,0.627,0.853,0.0,0.1,-0.375,0,2
0.167,-0.392,0.633,0.853,0.0,0.093,-0.367,0,2
0.16,-0.391,0.64,0.853,0.0,0.087,-0.359,0,2
